"Time","Base","1% Noise 1","1% Noise 2","1% Noise 3","1% Noise 4","1% Noise 5","1% Noise 6","1% Noise 7","1% Noise 8","1% Noise 9","1% Noise 10","1% Noise 11","1% Noise 12","1% Noise 13","1% Noise 14","1% Noise 15","1% Noise 16","1% Noise 17","1% Noise 18","1% Noise 19","1% Noise 20","5% Noise 1","5% Noise 2","5% Noise 3","5% Noise 4","5% Noise 5","5% Noise 6","5% Noise 7","5% Noise 8","5% Noise 9","5% Noise 10","5% Noise 11","5% Noise 12","5% Noise 13","5% Noise 14","5% Noise 15","5% Noise 16","5% Noise 17","5% Noise 18","5% Noise 19","5% Noise 20","10% Noise 1","10% Noise 2","10% Noise 3","10% Noise 4","10% Noise 5","10% Noise 6","10% Noise 7","10% Noise 8","10% Noise 9","10% Noise 10","10% Noise 11","10% Noise 12","10% Noise 13","10% Noise 14","10% Noise 15","10% Noise 16","10% Noise 17","10% Noise 18","10% Noise 19","10% Noise 20","Base Return","1% Return 1","1% Return 2","1% Return 3","1% Return 4","1% Return 5","1% Return 6","1% Return 7","1% Return 8","1% Return 9","1% Return 10","1% Return 11","1% Return 12","1% Return 13","1% Return 14","1% Return 15","1% Return 16","1% Return 17","1% Return 18","1% Return 19","1% Return 20","5% Return 1","5% Return 2","5% Return 3","5% Return 4","5% Return 5","5% Return 6","5% Return 7","5% Return 8","5% Return 9","5% Return 10","5% Return 11","5% Return 12","5% Return 13","5% Return 14","5% Return 15","5% Return 16","5% Return 17","5% Return 18","5% Return 19","5% Return 20","10% Return 1","10% Return 2","10% Return 3","10% Return 4","10% Return 5","10% Return 6","10% Return 7","10% Return 8","10% Return 9","10% Return 10","10% Return 11","10% Return 12","10% Return 13","10% Return 14","10% Return 15","10% Return 16","10% Return 17","10% Return 18","10% Return 19","10% Return 20"
631,586.006191026991,578.81072303115,575.505022206758,590.617420998155,586.62678907674,582.940465170649,583.715736589115,588.975772287816,585.269841866158,590.180133583097,579.723776979593,582.355673886993,578.491912882676,578.865679389953,594.718121266337,590.97118438558,584.427141309688,575.410665700481,585.469901115956,578.661716815238,587.12990449042,631.467826924875,632.551015937161,560.149922638551,493.980739909931,609.53114201274,574.618474111297,591.281396287102,599.669676825001,595.813010475623,557.75524572392,554.52306422879,580.011917074386,595.662211811397,591.5278775746,548.92383091703,599.527250694597,573.612711497227,595.691242831312,561.385303559282,611.584886161063,604.914953631539,611.410728419119,571.381164125014,729.505163625122,626.265443317136,657.332762971612,592.148329106086,586.917165818146,652.587346051982,549.819225731288,507.277550213835,645.676779100655,490.502166673556,623.545713682537,691.682783687039,589.974556578917,436.449859828907,618.0957321012,604.760505807748,560.378156850131,-0.00819029913983613,-0.0340795704682184,-0.0238601218624119,0.00529180620724019,-0.0143306776134263,-0.0109753596996605,-0.0280140585760323,-0.00491411990870443,-0.00894822743851359,0.00981696581460265,-0.030002605591878,-0.031195994190924,-0.0278949917364449,-0.0327750833247305,-0.00404109217938593,-0.0106426572013402,-0.0124103666043054,-0.0212301581199521,-0.00706023938011321,-0.0275219391056942,-0.0137035955092374,0.0324637839248234,0.067162101783424,-0.153850929915925,-0.219735643449668,0.0311607606618701,-0.00834192815500085,0.0172864376836801,0.0235808115953496,-0.0133827532547824,0.0131998038030695,-0.131681588747733,-0.0593836825836623,0.0185007868928107,-0.00897624114398043,-0.0821772948255784,0.0323859545790745,-0.014314000745308,0.0317391065437721,-0.106391337780068,0.0313397097133546,0.164653136038043,-0.187935475452523,0.0877282942469681,0.380277504678877,0.401564822685671,0.0766825212082637,-0.0647373349320478,-0.0810165253399744,0.240361725513703,-0.102049901584701,-0.0380957874496245,0.0133448211450774,0.0515949051716765,0.120419392476533,0.200423914647958,0.201380157866469,-0.290222042447227,0.0214975342765621,0.144134725550451,-0.0298996814362121
632,581.189467603282,578.218315266173,593.102058784891,577.425877892536,583.456902773021,595.636150191187,566.577287366661,575.104449784324,579.914359839973,578.110846458024,571.832732165519,580.98252318422,568.457538917863,589.530783910605,577.289928702958,583.025677561233,578.638393151932,584.658339106003,578.81649722616,580.73387909529,579.737402828567,562.887520232671,615.450494045522,600.052607800538,589.93956506305,588.442436611088,613.807187187386,601.717418761243,611.055215120537,587.850632126053,538.817971805043,599.437556576533,569.285260543073,531.665953487527,615.690585329199,511.149400739383,567.690398018381,580.227147871924,606.780573206037,587.703530940302,572.909703871426,603.987828661581,559.557000208121,515.936594654394,537.020113347272,561.031064405339,575.294597692928,637.041609749596,596.264951317697,604.176356997375,542.990471424612,661.410108878609,480.281007626982,563.009455724239,556.35066188812,574.891603502231,661.924497119546,624.210415075384,639.171597356074,666.952988109799,525.782232130266,-0.00825354469303939,-0.001024015469163,0.0301185352578608,-0.0225883818044864,-0.00541823474804182,0.0215449313108895,-0.0298006111505944,-0.0238333730691051,-0.00919257183768245,-0.0206621752949208,-0.0137052211812947,-0.0023607087671285,-0.0174979463536754,0.0182564755651159,-0.029742931124208,-0.0135360296077113,-0.00995437623513563,0.0159436538050725,-0.0114292777551395,0.00357455987202027,-0.0126708504403348,-0.114967171685172,-0.0274063646625195,0.0688128641438023,0.177523571165421,-0.0352109338052902,0.0659745541644608,0.017495891114187,0.0188083585455481,-0.0134539883938957,-0.034542439197969,0.0778834093038406,-0.0186670048791927,-0.113658362544049,0.0400357281853647,-0.0712977735598901,-0.0545652329355099,0.0114652111851674,0.0184447479194438,0.0458151362799257,-0.0653256423523741,-0.00153382913051827,-0.0886235569921699,-0.10207264546927,-0.306330897414719,-0.109998034821263,-0.13330812539599,0.0730778154441931,0.0158014220523804,-0.0770788568189408,-0.0124977719516841,0.265315794371108,-0.295927671460988,0.137866726974962,-0.11402329798703,-0.184945938063661,0.115072085215631,0.357814015156055,0.0335296070167705,0.097887039348302,-0.0637247162636133
633,576.375881247806,572.161449628305,569.936508394004,571.879962132037,566.900472493503,586.320281734357,579.787168424875,585.739131833597,575.212876961647,571.444387168313,573.012323959503,578.357671043614,572.648796369753,583.670032722845,571.927200077872,580.240731190605,573.132197243149,573.389130016544,572.299173698975,567.188163843096,580.728761787714,523.186864760819,549.34594818662,661.763077998147,581.880365474061,584.804194858753,622.733737313855,588.162642693857,589.059890594844,554.220941135285,566.411515059451,588.069345365637,550.633919171244,538.090306759008,607.776112141055,561.097332597453,544.728288019965,593.272486418369,597.734404514504,556.017749542476,587.829268670375,647.94093722667,625.736308878445,614.393915590843,615.957494517565,603.2350572702,544.565749153277,631.686504232766,523.664670281427,626.329389926207,579.626067373873,564.554985767213,664.089576611766,521.939527112642,586.890877538396,626.114800055222,435.55590194359,507.519169701662,578.352903746179,678.492956096073,548.868619305456,-0.00831679024624282,-0.0105302992832016,-0.0398415242239661,-0.0096509712444147,-0.0287868343423363,-0.0157637982559048,0.0230475844465596,0.0183228468415922,-0.00814024410459974,-0.0115984579564227,0.00206070193534068,-0.00452819049797735,0.00734598725847302,-0.00999112830055835,-0.00933290570875702,-0.00478815801852428,-0.00956134477188035,-0.0194630446999082,-0.0113236112260821,-0.0236015051922488,0.00170855339093138,-0.0731411274884995,-0.113626124825072,0.0978902726193398,-0.0137552305598425,-0.00620202661036439,0.0144381880438479,-0.022784418181306,-0.0366594632274601,-0.0589094706748574,0.0499430732100358,-0.0191469346306452,-0.0333114503030494,0.0120110173576867,-0.0129379632565324,0.0932324720396594,-0.0412890799510374,0.0222341372453105,-0.0150207161267581,-0.0554224042878296,0.0257084269017313,0.0702454994338349,0.111783650923036,0.174652399420115,0.137142409915898,0.0725306565603559,-0.0548935668953679,-0.00844174139362629,-0.129833580213792,0.0360102776054793,0.0652914124413346,-0.158336299504752,0.324045679754065,-0.0757446905174933,0.0534401216747381,0.0853522335787535,-0.418528346016376,-0.20695303216178,-0.099988716319457,0.0171545368006349,0.0429719841169161
634,571.566012313662,571.67890807172,563.829583155658,566.413200711179,567.823314495779,573.816559114158,567.324138580349,571.980518495161,573.69485802236,561.161662877471,566.132642276159,574.72938862673,564.108875316341,579.108597787909,562.534716348876,576.359842845515,577.988260811671,571.60924230378,575.814239363457,561.128220681398,572.402594418675,562.344260767028,591.983789454775,574.663681050044,560.40704400299,605.192909442361,533.078241267206,583.174516722277,610.164687124923,570.466486320276,561.897038886881,551.923286478871,607.455768955623,575.712030058925,556.033468922439,543.026207112484,583.576446752887,559.171146995504,586.943893134246,553.346913690613,555.473869570918,629.91233871586,520.91703062592,551.840120295228,580.360772660693,578.714962015895,541.837307140244,650.265670534354,650.739446723337,583.782236685182,619.949920262964,628.669349387619,569.188991489671,559.522431818499,600.575336748624,600.993443706657,513.6109533144,486.642895222925,559.588399796692,571.412930921607,687.979356482653,-0.00838003579944632,-0.000843721909202929,-0.0107729175281086,-0.00960526449605625,0.00162654950273983,-0.0215564343133484,-0.0217302718396628,-0.023769590716179,-0.00264254435135146,-0.0181581350762447,-0.0120788232075057,-0.00629318378180973,-0.0150253337723033,-0.0078457897557135,-0.0165588605611637,-0.00671087840891116,0.008437157625574,-0.00310898109456824,0.0061232219870626,-0.010741670532868,-0.0144412204642154,0.0721755317472007,0.0747508663617549,-0.141122636505934,-0.0376014850145336,0.0342701842277369,-0.15545083197698,-0.00851702873860772,0.0352010393157274,0.0288910052205064,-0.00800224415116139,-0.0634358123910412,0.0982091694334295,0.0675811853610946,-0.088978089197762,-0.032736806536584,0.0688883410367484,-0.0591982057228174,-0.0182172828185716,-0.0048150821829103,-0.0566149778350504,-0.0282188811344946,-0.183338271699938,-0.107377911596901,-0.0595280267523413,-0.0414968710470527,-0.00502290146123853,0.0289877698107063,0.217257789385353,-0.070348383803726,0.0672555168070188,0.107567656846634,-0.154204519205083,0.069531886835545,0.0230491863763719,-0.0409497154547466,0.164842927968451,-0.0420039036047737,-0.032982729349931,-0.171761977853302,0.225899728597749
635,566.760435626796,557.846065251969,569.318238570789,573.156578583952,566.255209798459,564.511131576292,576.406739535653,578.277564484351,565.017183663663,574.234102630003,561.595681983299,573.387939183823,564.41086479813,561.250181965384,573.305140830646,567.388406155284,560.678741918258,570.043397960954,568.439670839788,563.793044017884,565.497912946728,582.554298120237,621.596904406435,556.345020723833,559.877201228106,584.324047849972,512.924206678498,613.036086720716,571.033330042672,606.671486929426,520.424363548772,583.097076626328,598.456215354687,593.888002896455,592.287809579065,559.51510755341,568.674569541544,573.343995549485,565.141085348038,595.898988454045,505.452744291962,550.27376901852,717.607012419349,560.445199985977,627.665439113629,607.363603638358,515.950965423799,504.737630472857,618.199777604896,599.239912637826,582.232106122884,639.884839747728,581.318589949328,626.958552848382,558.605200603973,592.241772670241,541.088223350826,479.236569992384,598.327360799366,510.931344447105,540.440261009977,-0.00844328135264959,-0.0244944286407349,0.00968752396611506,0.0118350919914753,-0.00276542701952298,-0.0163496590660978,0.015882743153757,0.0109490365518275,-0.0152415044860896,0.0230281243448251,-0.00804623715280781,-0.00233678217519179,0.000535195758236645,-0.031323257661038,0.0189652568328975,-0.0156881039143757,-0.0304054695092407,-0.00274312040191179,-0.012889919911472,0.00473780415542916,-0.0121359752835932,0.0353081707570415,0.0488125671685613,-0.0323963244885641,-0.000945907820529152,-0.0350915603920198,-0.0385401185257027,0.0499373191089391,-0.0662813203172709,0.0615330136817858,-0.0766740657741957,0.0549446218632329,-0.0149259992407566,0.0310831664070528,0.0631641932311265,0.0299129469420171,-0.0258671208009837,0.0250302851988903,-0.0378538243099569,0.0740860350462486,-0.0943670175082453,-0.135164748572534,0.320331303908096,0.0154731006812296,0.0783573522529087,0.0483175664717337,-0.0489540523336122,-0.253342252636125,-0.0512976566932144,0.0261340089589664,-0.0627695250073128,0.0176827804340008,0.0210864284451691,0.113796814973864,-0.0724451268157428,-0.0146690742094289,0.0521162614418247,-0.0153362208442688,0.0669365171325787,-0.111876893897135,-0.241374726820829
636,561.959720387318,558.0072707108,567.766042334973,559.80276837363,558.085505636173,566.226848236215,544.431536322158,573.645610340213,560.610240377505,564.624321405436,554.662890206921,557.484406719457,551.21118763482,564.293419919196,563.517849053544,555.420536809733,549.186610230326,564.401070945596,562.791886360195,564.993239851586,571.467369202374,576.261066884365,574.970781945731,609.464221038245,565.499873972765,533.732586690141,565.268401878674,527.626070230917,538.164100429826,554.230042407591,595.081932501757,599.175811363566,554.178410346513,593.740387070855,520.067033677262,602.465767674084,543.183538250212,566.407997608472,518.894742207475,529.959248047621,623.916186142509,603.501321743734,506.60917173171,535.318647488964,574.22724324299,539.520330162796,613.003932768524,451.969505600555,479.450919213671,601.216528675123,535.035527423993,456.620358631699,570.493927476658,532.927527841176,512.083242344739,518.955448899647,587.717924897033,594.868018419459,486.254813637612,567.473972315605,545.093809168545,-0.00850652690585291,0.000288936645626889,-0.00273013570938738,-0.0235744180801158,-0.0145326907329893,0.00303468709333358,-0.0570713588345715,-0.00804216671771912,-0.0078302388672986,-0.0168765653527934,-0.0124216397371754,-0.0281279864334039,-0.0236644536036358,0.00540760102871972,-0.017219098643345,-0.0213185380830385,-0.0207097958441817,-0.0099473772331146,-0.00998527908804116,0.00212652528319523,0.010500779930218,-0.0108615976207555,-0.077972593501059,0.091191602381191,0.00999259653451016,-0.0905607658541163,0.0971725769306623,-0.150035970748466,-0.0592840462665374,-0.0904075972969322,0.134054535241422,0.0272013784574262,-0.0768666897797008,-0.000248589251666268,-0.13003496738869,0.0739603173419982,-0.0458610658383517,-0.0121712155038296,-0.0853743548064433,-0.117271057128164,0.210561491280015,0.0923323144296148,-0.348182240853722,-0.0458692954808829,-0.088982072121058,-0.118447161916445,0.172359618807328,-0.110424038576868,-0.254170139128593,0.00329311044627637,-0.0845360249088478,-0.337435901712628,-0.0187964291207288,-0.162494989896056,-0.0869557690067773,-0.132096912081355,0.082664773096619,0.216145204593323,-0.207405235858075,0.104959658654934,0.00857380121593838
637,557.164430073417,561.153349016292,556.07302465664,553.858881683021,557.957823220873,556.421919422307,559.657022088106,554.682052222603,556.262813405362,555.218903715439,560.099936002558,560.08517311574,571.685827716161,562.477079323153,569.646502859478,558.083708666588,560.868247096112,557.587374960272,552.424334432692,561.730530199407,561.305038344375,605.070379781153,572.881544587527,542.958632039161,556.111746598766,547.979143551078,524.891624321183,557.885575597159,613.833410811565,522.467213096774,541.175942575906,577.338148759038,536.511738273987,538.550945884276,575.507433197107,526.697370777161,578.879962086801,539.114825933541,547.427413600896,537.850585593784,621.473390876916,520.859547275554,623.518946638266,494.14696315731,479.310346637713,561.252088290095,480.175071827379,586.467901344322,586.3417292123,613.841193983246,516.888269754446,450.895635220044,549.234747660237,639.17037971154,555.588398022798,488.17085281992,603.589696242867,618.954892569514,625.125319468363,514.074290022759,576.136074647297,-0.00856977245905633,0.00562222533061725,-0.0208098116337412,-0.0106745942645202,-0.000228812650110709,-0.0174679354913715,0.0275819378562565,-0.0336167313485679,-0.00778503683004126,-0.0167981350322575,0.00975470078634791,0.00465433408031781,0.0364715718774477,-0.00322397892121526,0.0108169897041962,0.00478341586157451,0.0210477311808444,-0.0121459000307128,-0.0185934358164214,-0.00579151493670245,-0.0179428867322604,0.0487839823499371,-0.00364025862392535,-0.115547112104268,-0.016740815548827,0.0263422874678576,-0.0741088545023051,0.0557660472057378,0.131560040398186,-0.0590176077462215,-0.0949546544437657,-0.0371269219437087,-0.032398234053633,-0.0975600658724132,0.101294429961493,-0.134404712014643,0.063647866063434,-0.0493860790038766,0.0535288212549243,0.014780686531508,-0.0039229465918995,-0.147267808220689,0.207639310321829,-0.0800292031636377,-0.18067691921687,0.0394896925038802,-0.244220581148229,0.260503225359308,0.201261244437066,0.0207811026653471,-0.0345064125991095,-0.012616415326676,-0.0379765835478401,0.181785609111273,0.0815405342448067,-0.06115258639387,0.0266475430089536,0.0396928354165947,0.251219346390654,-0.0988270964132673,0.0553859667366943
638,552.375122347889,554.944853756424,553.630728374978,551.684510395904,549.410585157252,554.282184670408,559.790107494153,555.896038161208,546.564759241344,563.914831793914,547.335018133129,551.538347043819,551.926757178286,550.975537312248,558.715952090358,550.397873830134,551.797831552467,553.801392867939,557.557568637757,559.585308265109,557.583675300171,559.040519890595,567.079327361594,488.827067125944,519.901243084511,541.630774019678,547.0852857884,538.143802728261,546.649265722392,526.727897967814,541.564667061722,510.595440661544,538.375891616651,565.839504785349,563.670193627627,530.693755290979,533.124823321074,571.368105867767,541.090634933783,584.01861479021,560.473242339195,575.761216167281,535.236795799552,474.328422121664,517.380388718037,523.896229389174,499.724201410601,530.894133004645,567.081702319449,657.244509704801,528.573108945069,530.023894672434,604.271809909928,511.546493737884,515.7231932764,522.420014307162,556.782929316887,566.517964917261,558.684852525747,600.239260846096,635.567011673587,-0.00863301801225961,-0.0111254713661025,-0.0044017157161082,-0.00393358434663088,-0.0154373336645862,-0.00385293867388856,0.000237769883288482,0.00218622433243619,-0.0175880698000457,0.0155407755459107,-0.0230541454185638,-0.0153774984727755,-0.0351742370387829,-0.0206599741035366,-0.019374789806475,-0.0138675430039262,-0.016304292274484,-0.00681309159637806,0.00924928737343127,-0.00382626282075413,-0.00665191581738885,-0.0791228245662309,-0.0101797657699624,-0.105024351973658,-0.0673303807537338,-0.0116526864584539,0.0414128943688847,-0.0360280639371635,-0.115916172789415,0.00812186074313192,0.000718038095287675,-0.122850565832799,0.00346855831210368,0.0494283783934833,-0.0207828267606107,0.00755898823843298,-0.0823395498694231,0.0581050873691329,-0.0116430779638897,0.0823520573157487,-0.103311593217315,0.100212597034004,-0.152669894265073,-0.0409330137712109,0.0764300726033571,-0.0688765306410982,0.0399055786809633,-0.0995553089382269,-0.0333993861117732,0.0683198571675258,0.0223543901651378,0.161686184588041,0.0954981716300195,-0.22273257564403,-0.0744575543701889,0.0678064366377996,-0.080719206246685,-0.0885236064870951,-0.11236659668828,0.154960555676645,0.0981736587331466
639,547.592348967291,542.259334451005,541.556787466023,544.949163010788,555.365909711394,540.788868394355,550.438453255937,547.903137328952,548.646572054025,549.232201766034,548.961218902353,549.333290288976,542.779969770598,537.358679158165,549.367211261328,544.833083990545,545.238791268477,554.666525114503,543.57480969736,542.133532384139,544.246377921122,572.792698533254,556.943959196183,575.61051360061,569.951038445008,598.998111737446,554.576808357472,553.41672456388,554.341338923001,536.618736230738,570.454471825785,558.956660419028,504.085400576391,518.098970415835,516.467144958239,529.954087256289,544.930302276053,570.059512545743,562.493730039753,544.131437590615,549.603332251692,510.945891466911,537.610673573927,545.865639267762,591.002234194112,553.150108168078,528.074465141505,442.121757457562,501.701431797459,533.837350134237,598.797655949525,521.805096388727,575.271241160616,410.703981007483,496.223024470878,569.262419052739,474.585514813138,519.623445370928,512.704598908974,492.93334156017,583.986148449215,-0.00869626356546316,-0.0231243823556331,-0.0220499776115155,-0.0122838323152778,0.0107811530487681,-0.0246449747524755,-0.0168467570457374,-0.0144827804171588,0.00380166870175377,-0.0263819265115092,0.00296671995584189,-0.00400602509684836,-0.0167113255978322,-0.0250246083396701,-0.0168741173297731,-0.0101619438113078,-0.0119578841842328,0.00156095166705716,-0.0253984187070935,-0.0316836476449089,-0.0242105373786606,0.0243019116755675,-0.0180345780954356,0.163422459341409,0.0919115832805412,0.100673905200365,0.0136006096392218,0.0279854726081761,0.0139732316060781,0.0186037613913957,0.0519708807304978,0.0904943641998138,-0.065811300193398,-0.0881441909542187,-0.0874576417724964,-0.00139474786055703,0.0219023139097051,-0.00229290736308286,0.038793190380825,-0.0707420260708003,-0.0195846985208636,-0.119429322422033,0.00442538518534159,0.140472908091275,0.133041432249049,0.0543357788375936,0.055180957169386,-0.182977314987937,-0.122498203770626,-0.207964905339712,0.124742609300645,-0.0156279502236651,-0.049182459786696,-0.219565763968596,-0.0385447026285089,0.0858696317687381,-0.15973362729188,-0.08640438634804,-0.0858856953679584,-0.196954388722195,-0.0846402680976454
640,542.81665569373,545.852182676305,548.002060358246,551.887368449118,545.670446774845,556.267393436787,535.526942291247,545.264966401571,548.358028889631,547.945575494411,548.199881921418,547.530037047722,540.580237589443,542.756087756551,541.38026058117,546.145475069164,552.062763485218,546.43494412486,543.35728003221,542.51409433385,536.935625309289,532.395117696845,530.155239195212,559.537026626175,557.395790078191,567.633465480831,538.648349693486,582.963901446912,483.138531927707,574.103885363376,534.33633054468,537.428832111955,555.618969784746,535.106186200997,553.64937243513,532.273180545363,492.678075517018,573.782625757084,561.582753711959,525.892924147255,556.288936764694,494.876222046838,559.249357308689,497.235794308223,549.868166720337,566.657371692702,591.93188866378,562.090242486976,534.609086133066,569.512514059889,569.606045216227,583.648636147938,545.701582515905,489.96282670785,587.992418839602,594.268943640876,571.308157887337,446.405068942033,580.990152064792,510.801610478364,570.511824561401,-0.00875950911866644,0.00660384753949772,0.011831115109558,0.0126514713597058,-0.0176119770997527,0.0282201611648344,-0.0274639473550782,-0.00482666122454532,-0.000526056446436046,-0.00234533890142228,-0.00138783101690859,-0.0032880210704572,-0.00406094886861765,0.00999422226246242,-0.0146451743231471,0.00240589826586222,0.0124378939590705,-0.0149518179227533,-0.000400263586123568,0.000701724607979293,-0.0135238359760583,-0.0731379524787723,-0.0492947552094933,-0.0283215366844116,-0.0222748974389878,-0.0537825425835429,-0.0291423698728625,0.0520139774470544,-0.137477204139811,0.0675225109467769,-0.0654078889516337,-0.0392755937308041,0.0973370538732819,0.0322989194938625,0.0695199090254147,0.00436647983732029,-0.100801930839529,0.00650986046924033,-0.00162084438274516,-0.0340932051348969,0.012091025770068,-0.0319560222286075,0.0394608080373963,-0.0933085147189709,-0.0721412451387242,0.0241254303162672,0.114154269105015,0.240077097319356,0.0635306143162459,0.0646895516117645,-0.0499787648261258,0.112005011738517,-0.0527693791661174,0.176456810224858,0.169688582910531,0.0429904627431055,0.185486922440291,-0.151877639579948,0.125033958003848,0.0356073219245538,-0.0233433683874479
641,538.048582209306,524.95979854889,539.731761988257,541.739580941803,536.111594139984,545.959352995314,537.477575620231,543.071146078547,530.480357714182,544.790925489431,543.538569299442,535.889885092266,540.499010303966,532.516115380804,538.576759061775,534.296366203827,529.624723521381,543.932273911087,531.807116426029,531.612918387958,530.889038340482,567.362323958126,478.957107990604,524.745740257128,506.194569532964,553.788054587081,562.838812392736,507.855408912063,521.564559938398,570.028745568466,558.243513336246,553.228072100686,573.653021283555,515.989939064064,500.77912661972,503.529182398545,511.266296063551,559.826814786996,596.214392698958,548.281745374988,551.337770254335,506.419170537831,526.819769052195,506.594699009844,521.643744197805,515.995959191899,654.079078598832,497.178361285495,536.143262271006,561.559925205021,545.493552846383,468.500121270124,620.510176944859,514.371456364899,534.248721335562,539.398878170651,572.152706354862,562.436742283883,480.761325000629,637.646091113735,398.280390672231,-0.00882275467186957,-0.0390265259253901,-0.0152067676339556,-0.0185585747869494,-0.0176728787603684,-0.0187045741812172,0.00363583833107724,-0.00403151796441844,-0.0331454796237985,-0.00577386911879303,-0.00853929975962955,-0.0214886206686268,-0.000150270733228829,-0.0190468644460952,-0.0051918877620661,-0.0219347002125948,-0.041493054860035,-0.00459051696940097,-0.0214862173496158,-0.0202984379166717,-0.0113251768801693,0.0636122028559904,-0.101558819303297,-0.0641958626188818,-0.0963544420898442,-0.0246938625686756,0.0439303403385413,-0.137928486879176,0.0765296352865451,-0.00712357451850614,0.0437697978336187,0.0289739975805563,0.0319419678244831,-0.0363779387284331,-0.100366445793981,-0.055515185250199,0.0370346118763227,-0.024623147232953,0.0598411786377182,0.0416916629671151,-0.00894019520590084,0.0230570517974073,-0.0597369553277643,0.0186469248398007,-0.0526936801166768,-0.0936559039189879,0.0998366841041638,-0.122713573281288,0.00286560602005902,-0.014062264499771,-0.0432539867251829,-0.219762790806272,0.128469731548429,0.0486161578367278,-0.0958525538713836,-0.0968766530358942,0.00147717975753628,0.23105190343318,-0.189362865598703,0.221802136301735,-0.359377639332773
642,533.288662033202,531.472894523167,533.827314049699,529.408167828288,535.558097878452,534.334361487758,534.336372247336,526.786857183762,529.935334147124,527.753886069813,527.774622176232,542.693518343347,537.555578726956,527.72869663758,536.317197027032,537.124702145937,538.440337624951,535.698972779,530.390457301409,537.767599248535,539.290340931733,522.978766562525,546.937013718786,542.107142125655,532.416988712594,555.807307133601,529.409231736356,536.666569449585,535.651928506871,520.634689791851,515.313783480815,542.107583742594,568.165699157811,547.858843619949,467.385349366773,527.602107994132,551.789299182636,531.047568012529,540.124804347037,500.758241735686,555.721612520587,628.69425424918,510.78583938464,548.245637457387,669.333016260892,581.047268305107,497.120718793297,499.651190959295,511.285659546325,519.602512853284,466.583558088255,539.499948242523,560.108382188616,471.403299282412,492.762361771259,498.460145238264,500.566209949968,630.713289261835,463.045459584584,575.573874054721,592.19190733006,-0.00888600022507325,0.0123305129395315,-0.0109998743532328,-0.0230256898690305,-0.00103296064985193,-0.0215227397889086,-0.00586148812987205,-0.0304443142771694,-0.00102794332304464,-0.0317720479374457,-0.0294313280756928,0.012616035942142,-0.00546064906371397,-0.0090308412280674,-0.00420425726693498,0.00527960966136675,0.016508009899087,-0.0152523572638986,-0.00266741329415832,0.0115108676787991,0.0157010597406758,-0.0814572550344293,0.132722598700595,0.0325498200960192,0.0505058755444363,0.00363962367768341,-0.0612315581387196,0.055180209222192,0.0266514996129098,-0.090638165785874,-0.0800192675780169,-0.0203058677105547,-0.00961162095552653,0.0599304017786519,-0.0690110621890074,0.0467007467125949,0.0762756872402051,-0.0527758774155225,-0.0988000896598499,-0.0906658555287504,0.00791983745175412,0.21628032962367,-0.03090809449185,0.0790121563968376,0.249296845923752,0.11873317592259,-0.274395367877512,0.00496139935001103,-0.047472951065649,-0.0776543709973009,-0.156253865142067,0.141106328236082,-0.102411701085233,-0.0872316928225018,-0.0808344677875578,-0.078931694096665,-0.133666047283367,0.114572714509494,-0.0375457070206851,-0.102415828391181,0.396674493722401
643,528.537422441454,532.306069710667,532.491492369031,530.134086670675,526.36360177335,528.326218993509,539.073723984501,533.248261395842,529.264379231167,530.235922658313,532.532558351153,530.444129467994,532.050776870561,525.690929132572,533.891819551479,524.339153297472,527.672681350964,521.260063543238,530.580930863294,525.293577089975,530.300768298619,495.357730766574,560.796471273704,532.629569399279,533.277098313233,572.150993583978,475.145333327295,524.411581538128,526.846351488013,512.158174995241,522.022192323232,525.659437105221,541.198623044457,547.435448249817,539.740063596412,568.55283609292,542.139531652979,549.859683925572,538.528281607953,540.57013228888,549.123992361972,600.009944856828,593.62779974321,591.586989312465,648.137297487434,465.431461529197,587.637357824258,575.797199984838,555.552855705867,567.273741963358,451.893398130335,487.433419691267,500.619642993769,494.055780787593,535.684267494872,474.216680673497,616.379972199086,572.899573536441,458.948081893586,552.918553852532,580.035954561528,-0.00894924577827663,0.00156644450751484,-0.00250548404740266,0.0013702501299714,-0.0173171447200093,-0.0113078561961158,0.00882678952226205,0.0121910757943296,-0.00126690934150767,0.00469199442468561,0.00897469751785272,-0.0228301018817828,-0.010293226906427,-0.00386886668323773,-0.00453253820553956,-0.024091573491573,-0.0202005270269584,-0.0273233058703284,0.000359055043437922,-0.0234691944203928,-0.0168097588601768,-0.0542606739614287,0.0250243961953066,-0.0176374703013825,0.00161417764791371,0.0289812670639874,-0.108141005616204,-0.0231001512018913,-0.0165756101358122,-0.0164151117266698,0.0129340975728859,-0.0308109306609325,-0.0486267480177578,-0.000773117132744372,0.143933583299471,0.0747518320742625,-0.0176428622479728,0.034811526368301,-0.00296021756339934,0.0765009499342131,-0.0119432046487924,-0.0466988264092353,0.150302121860266,0.0760853081700981,-0.0321791656818342,-0.221867260715562,0.167277127684396,0.141845278448278,0.0830352996902928,0.0877778563659493,-0.0319908140924138,-0.101488982643759,-0.112283687496642,0.0469344380078425,0.0835179013029673,-0.0498592873696449,0.20812373373433,-0.0961409470823468,-0.00888814179430632,-0.0401568747995384,-0.0207406578977934
